Severity,Type,Code,File,Message,Source,Line,Time,
Warning,Unspecified,,BingMaps/rest-services/imagery/get-a-static-map.md,The content part of NOTE/WARNING/CAUTION/IMPORTANT/NEXT syntax is suggested to start in a new line.,BuildCore.Build Document.CompilePhaseHandlerWithIncremental.ConceptualDocumentProcessor.Build.BuildConceptualDocument,21,2018-11-26T21:35:45.8362687Z,
Warning,Unspecified,,BingMaps/rest-services/routes/optimized-itinerary.md,Invalid file link:(~/rest-services/routes/Optimized Itinerary Data.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,40,2018-11-26T21:35:45.9925204Z,
Warning,Unspecified,,BingMaps/rest-services/routes/optimized-itinerary.md,Invalid file link:(~/rest-services/routes/Optimized Itinerary Data.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,153,2018-11-26T21:35:45.9925204Z,
Warning,Unspecified,,BingMaps/rest-services/routes/optimized-itinerary.md,Invalid file link:(~/rest-services/routes/Asynchronous Requests.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,42,2018-11-26T21:35:45.9925204Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/geocoderesult-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/reversegeocoderequestoptions-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/geocodelocation-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/map-control-concepts/map-shapes-polylines-and-polygons/polygon-events.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/matchcode-enumeration.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/directions-module/routeavoidance-enumeration.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/placeresult-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/matchconfidence-enumeration.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/map-control-concepts/search-module-examples/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/map-control-concepts/pushpins/pushpin-events-example.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/directions-module/routeleg-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/searchmanager-class.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/map-control-concepts/drawing-tools-module-examples/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/v8-web-control/TOC.yml,Invalid file link:(~/v8-web-control/modules/search-module/geocoderequestoptions-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.TocDocumentProcessor.Save,,2018-11-26T21:35:46.008158Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/includes/get-bing-map-key-note.md,Invalid file link:(~/getting-started/getting-a-bing-maps-key.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,3,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/release-history.md,Invalid file link:(~/spatial-data-services/make-public-data-source.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,24,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/release-history.md,Invalid file link:(~/spatial-data-services/make-public-data-source.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,24,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/geocode-dataflow-api/geocode-dataflow-data-schema-version-1-0.md,Invalid file link:(~/spatial-data-services/rest-services/common-parameters-and-types/location-and-area-types.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,217,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/geocode-dataflow-api/geocode-dataflow-data-schema-version-1-0.md,Invalid file link:(~/spatial-data-services/rest-services/common-parameters-and-types/location-and-area-types.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,218,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/geocode-dataflow-api/geocode-dataflow-data-schema-version-2-0.md,Invalid file link:(~/spatial-data-services/rest-services/common-parameters-and-types/location-and-area-types.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,341,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/geocode-dataflow-api/geocode-dataflow-data-schema-version-2-0.md,Invalid file link:(~/spatial-data-services/rest-services/common-parameters-and-types/location-and-area-types.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,356,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/geocode-dataflow-api/geocode-dataflow-data-schema-version-2-0.md,Invalid file link:(~/spatial-data-services/rest-services/common-parameters-and-types/location-and-area-types.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,372,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/public-data-sources/2010-us-census-data-sources.md,Invalid file link:(~/spatial-data-services/v8-web-control/choropleth-map-example.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,95,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/articles/code-optimizations-in-v8.md,Invalid file link:(~/v8-web-control/rest-services/locations/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,346,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/articles/code-optimizations-in-v8.md,Invalid file link:(~/v8-web-control/rest-services/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,361,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/articles/code-optimizations-in-v8.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-southafricaborders.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,196,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/articles/code-optimizations-in-v8.md,Invalid file link:(~/v8-web-control/rest-services/routes/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,347,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/map-shapes-polylines-and-polygons/polygons-with-holes-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-polygonwithholeexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,71,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/map-shapes-polylines-and-polygons/polyline-events.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-polylineevents.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,69,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/anchoring-pushpins.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-anchoringpushpins-alignwithpoint.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,28,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/anchoring-pushpins.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-anchoringpushpins-aligncenter.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,25,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/anchoring-pushpins.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-anchoringpushpins-alignpushpin.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,31,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/anchoring-pushpins.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-anchoringpushpins-dimensions.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/changing-the-color-of-the-default-pushpin.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-changepushpincolor.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,53,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/geoxml-module/index.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/kmlscreenoverlayoptions-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,41,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/geoxml-module/kmlscreenoverlay-class.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/kmlscreenoverlayoptions-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/geoxml-module/kmlscreenoverlay-class.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/kmlscreenoverlayoptions-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,39,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/rest-services-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-restexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,32,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/rest-services-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/rest-services/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/directionsmanager-class.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/directionserroreventargs-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,47,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/directionsmanager-class.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/directionserroreventargs-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,48,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/geodataresult-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/geodataresultset-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/geodataresultset-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/metadata-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/name-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/getting-started/bing-maps-dev-center-help/getting-a-bing-maps-key.md,Invalid file link:(~/getting-started/rest-services/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,19,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/getting-started/bing-maps-dev-center-help/geocoding-and-managing-data-sources/editing-a-data-source.md,Invalid file link:(~/getting-started/bing-maps-dev-center-help/spatial-data-services/geocode-and-data-source-limits.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/getting-started/bing-maps-dev-center-help/geocoding-and-managing-data-sources/getting-data-source-information.md,Invalid file link:(~/getting-started/bing-maps-dev-center-help/spatial-data-services/data-source-management-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,18,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/rest-services/imagery/get-a-static-map.md,Invalid file link:(~/rest-services/imagery/Getting Streetside Tiles From Imagery Metadata.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,338,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/rest-services/imagery/get-imagery-metadata.md,Invalid file link:(~/rest-services/Topic/Common Response Description.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,91,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/rest-services/imagery/get-imagery-metadata.md,Invalid file link:(~/rest-services/Topic/Output Parameters.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,99,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/spatial-data-services/whats-new-in-bing-spatial-data-services.md,Invalid file link:(~/spatial-data-services/make-public-data-source.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,45,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-math-module/bufferendcap-enumeration.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/media/bmv8-bufferendcaps.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,27,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/map/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/check-bird’s-eye-coverage-availability.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/map-shapes-polylines-and-polygons/basic-polygon-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicpushpinexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,60,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/map-shapes-polylines-and-polygons/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/polygon-events.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,25,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/custom-image-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-customimagepushpin.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,56,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/custom-image-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-poi-custom.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,19,2018-11-26T21:35:47.1487683Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/custom-svg-file-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-customsvgpushpin.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,73,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/custom-svg-file-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-custompushpinusingsvgexample-cylinder.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,37,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/default-pushpin-with-text-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-defaultpushpinexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,55,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/rest-services-examples/elevation-profiles.md,Invalid file link:(~/v8-web-control/map-control-concepts/rest-services/elevations/index.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/rest-services-examples/elevation-profiles.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-elevationprofile.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,219,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/data-binning-module/databintype-enumeration.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/media/bmv8-pointyhexdatabin.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,24,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/data-binning-module/databintype-enumeration.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/media/bmv8-circledatabin.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/data-binning-module/databintype-enumeration.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/media/bmv8-hexcircledatabin.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/data-binning-module/databintype-enumeration.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/media/bmv8-squaredatabin.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,25,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/data-binning-module/databintype-enumeration.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/media/bmv8-hexdatabin.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,22,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/index.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/routeavoidance-enumeration.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,31,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/index.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/directionserroreventargs-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/index.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/directionserroreventargs-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,24,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/index.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/routeleg-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,32,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/directions-module/route-object.md,Invalid file link:(~/v8-web-control/modules/v8-web-control/routeleg-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/copyright-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/spatial-data-service-module/copyrightsource-object.md,Invalid file link:(~/v8-web-control/modules/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/modules/traffic-module/index.md,Invalid file link:(~/v8-web-control/modules/coverage/bing-maps-traffic-coverage.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,19,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/custom-inline-svg-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-sunnysvg.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,25,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/custom-inline-svg-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-inlinesvgexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,58,2018-11-26T21:35:47.1643664Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/pushpins/dynamically-create-svg-pushpin-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-dynamicsvgexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,65,2018-11-26T21:35:47.1643664Z,
